date time lat lon depth ML nstn dmin gap trms ERH ERZ fixed nph quality
2024-04-03 06:46:03.39 24.1707 121.7257 16.19 4.15 99 10.50 96 0.39 0.20 0.10 F 323 C
2024-04-03 06:44:22.23 24.0062 121.7498 25.51 4.21 99 14.20 94 0.35 0.20 0.20 F 337 C
2024-04-03 06:34:12.72 24.2410 121.7650 12.57 4.47 11 7.70 210 0.27 1.40 0.70 F 16 D
2024-04-03 06:33:57.49 24.2010 121.8877 11.33 4.91 99 18.50 96 0.29 0.10 0.20 F 218 B
2024-04-03 06:32:40.04 23.8408 121.6028 38.11 4.27 63 6.90 191 0.32 0.20 0.20 F 124 D
2024-04-03 06:31:34.37 23.9100 121.5220 11.32 4.80 99 6.90 73 0.34 0.10 0.10 F 301 B
2024-04-03 06:19:48.09 24.1898 121.8298 23.77 4.26 99 15.60 81 0.27 0.10 0.10 F 313 B
2024-04-03 06:10:09.28 24.1578 121.6687 18.00 4.80 99 4.70 153 0.38 0.10 0.10 F 291 C
2024-04-03 06:09:24.11 24.1570 121.6710 17.08 4.33 99 4.90 111 0.33 0.10 0.10 F 253 C
2024-04-03 05:52:22.39 23.8620 121.6203 35.74 4.00 80 5.00 120 0.30 0.20 0.20 F 145 B
2024-04-03 05:50:31.02 24.1487 121.6657 36.74 4.03 99 4.50 72 0.34 0.20 0.20 F 280 B
2024-04-03 05:46:36.17 23.8075 121.6015 36.35 4.16 99 4.50 106 0.32 0.10 0.10 F 312 C
2024-04-03 05:38:42.47 23.9290 121.5657 7.59 4.14 99 4.60 86 0.39 0.10 0.10 F 189 B
2024-04-03 05:33:21.61 24.2065 121.7460 9.60 4.47 99 11.40 137 0.36 0.10 0.10 F 226 C
2024-04-03 05:28:04.85 24.1937 121.6755 7.42 4.85 99 6.60 95 0.40 0.10 0.10 F 253 C
2024-04-03 05:23:52.90 24.1057 121.6678 41.01 5.13 99 7.50 77 0.37 0.20 0.20 F 288 B
2024-04-03 05:00:08.37 24.0863 121.6595 15.07 4.04 99 8.90 156 0.38 0.20 0.20 F 223 C
2024-04-03 04:58:06.46 24.0888 121.6333 14.27 4.12 81 7.80 118 0.43 0.20 0.30 F 123 C
2024-04-03 04:56:46.32 24.2718 121.7432 14.12 4.67 99 4.20 88 0.31 0.10 0.10 F 180 B
2024-04-03 04:48:43.45 24.2045 121.7198 7.98 4.10 99 11.10 133 0.35 0.20 0.20 F 160 C
2024-04-03 04:36:10.46 24.0732 121.6392 28.17 4.84 99 9.60 80 0.25 0.10 0.10 F 310 B
2024-04-03 04:34:44.98 24.0380 121.6558 41.11 5.39 99 8.20 86 0.26 0.20 0.10 F 342 B
2024-04-03 04:29:20.12 24.0340 121.6762 36.07 4.07 99 9.10 63 0.30 0.20 0.20 F 212 B
2024-04-03 04:26:59.76 24.1553 121.9085 34.29 4.26 99 23.50 115 0.43 0.30 0.40 F 174 C
2024-04-03 04:21:16.27 24.1172 121.6825 9.02 4.27 99 7.60 158 0.42 0.10 0.10 F 208 C
2024-04-03 04:08:28.39 24.1723 121.6733 13.56 4.27 46 5.30 140 0.25 0.30 0.20 F 69 C
2024-04-03 04:08:08.80 23.7895 121.7473 18.68 4.79 99 18.80 123 0.31 0.20 0.20 F 210 C
2024-04-03 04:00:24.78 23.8218 121.7618 20.79 4.38 99 18.70 98 0.33 0.20 0.10 F 338 C
2024-04-03 03:57:18.81 23.8135 121.6010 27.83 5.29 99 4.90 80 0.33 0.10 0.10 F 317 B
2024-04-03 03:50:00.15 23.7795 121.8098 15.19 4.05 99 25.20 175 0.38 0.20 0.20 F 237 C
2024-04-03 03:45:37.25 23.7937 121.7390 21.58 4.99 99 18.00 97 0.35 0.10 0.10 F 259 C
2024-04-03 03:45:04.77 24.0282 121.6445 28.63 4.02 85 6.60 158 0.29 0.20 0.30 F 121 C
2024-04-03 03:43:54.76 24.1052 121.6522 14.16 4.17 99 6.60 88 0.33 0.20 0.20 F 176 B
2024-04-03 03:43:37.44 23.7988 121.8207 15.16 4.35 34 25.20 212 0.30 0.70 0.80 F 45 D
2024-04-03 03:37:06.90 23.9210 121.5697 11.12 4.25 99 3.80 61 0.39 0.10 0.10 F 215 B
2024-04-03 03:35:48.71 24.1690 121.9327 27.83 4.79 97 24.30 182 0.31 0.20 0.20 F 187 D
2024-04-03 03:35:20.64 24.2205 121.8447 11.69 4.87 99 13.80 87 0.26 0.10 0.20 F 251 B
2024-04-03 03:22:04.69 24.1808 121.6732 12.44 4.40 74 5.70 147 0.30 0.10 0.10 F 136 C
2024-04-03 03:20:55.19 24.1620 121.6417 32.80 5.22 99 1.90 52 0.37 0.20 0.10 F 317 B
2024-04-03 03:14:41.20 24.0470 121.9227 18.04 4.55 99 32.40 113 0.44 0.20 0.20 F 228 C
2024-04-03 03:13:01.34 24.1833 121.6710 26.67 4.06 43 5.60 89 0.28 0.40 0.30 F 85 B
2024-04-03 03:12:30.25 23.8665 121.6540 31.85 4.70 99 6.70 86 0.32 0.20 0.10 F 342 B
2024-04-03 03:11:42.09 24.1282 121.6717 17.43 4.25 99 6.00 67 0.33 0.10 0.10 F 285 B
2024-04-03 03:10:31.18 24.1733 121.7207 16.34 4.00 99 10.10 101 0.34 0.10 0.10 F 253 C
2024-04-03 03:03:18.85 24.1580 121.6698 36.37 4.37 99 4.80 84 0.32 0.20 0.20 F 273 B
2024-04-03 03:02:38.70 23.9657 121.7118 28.36 4.12 95 10.00 98 0.33 0.20 0.20 F 188 C
2024-04-03 03:01:41.03 24.1602 121.7712 31.39 4.59 99 15.10 87 0.32 0.20 0.10 F 347 B
2024-04-03 03:00:13.66 24.0725 121.6585 26.96 4.01 99 10.20 69 0.31 0.10 0.10 F 312 B
2024-04-03 02:54:01.67 23.9705 121.6605 37.83 4.42 99 4.80 71 0.32 0.20 0.10 F 360 B
2024-04-03 02:53:00.37 24.0898 121.6153 28.12 4.01 73 7.70 169 0.26 0.20 0.20 F 103 C
2024-04-03 02:52:23.85 24.1928 121.6740 28.45 4.16 38 6.40 162 0.31 0.70 0.50 F 56 C
2024-04-03 02:51:25.41 24.1340 121.7103 12.40 4.05 47 9.30 172 0.29 0.30 0.20 F 70 C
2024-04-03 02:51:10.33 23.9313 121.5823 24.99 4.23 99 3.70 113 0.31 0.40 0.30 F 144 B
2024-04-03 02:44:56.90 24.2382 121.8752 26.51 4.29 80 15.00 104 0.41 0.30 0.40 F 131 C
2024-04-03 02:39:23.00 24.2050 121.6528 30.30 4.45 99 6.00 155 0.32 0.10 0.10 F 235 C
2024-04-03 02:38:29.70 23.9227 121.5723 11.56 4.76 99 3.70 94 0.42 0.20 0.10 F 186 C
2024-04-03 02:36:43.94 24.1685 121.9388 29.19 4.38 99 24.80 95 0.45 0.20 0.20 F 298 C
2024-04-03 02:35:07.05 24.0877 121.6548 15.07 4.05 99 8.50 153 0.32 0.10 0.10 F 239 C
2024-04-03 02:34:08.36 24.2302 121.7537 16.80 4.09 99 8.70 121 0.46 0.20 0.10 F 205 C
2024-04-03 02:30:02.11 24.1588 121.8197 25.04 4.66 99 18.10 135 0.37 0.30 0.20 F 160 C
2024-04-03 02:28:27.35 24.2247 121.7970 24.32 5.40 29 10.50 187 0.29 0.30 0.30 F 37 C
2024-04-03 02:28:17.50 24.2053 121.7863 9.27 5.39 99 12.10 95 0.37 0.10 0.10 F 282 C
2024-04-03 02:23:25.57 24.1483 121.6555 18.07 5.04 99 3.50 73 0.30 0.10 0.10 F 325 B
2024-04-03 02:22:13.09 24.2207 121.7225 15.75 4.56 99 10.20 80 0.27 0.10 0.10 F 239 B
2024-04-03 02:20:37.65 23.9290 121.6260 36.56 4.52 59 3.70 112 0.31 0.20 0.30 F 109 C
2024-04-03 02:17:54.93 24.2610 121.7348 12.32 4.36 99 5.50 108 0.40 0.50 0.40 F 150 B
2024-04-03 02:16:04.44 24.1308 121.9517 24.81 5.08 90 28.50 117 0.37 0.50 0.40 F 152 B
2024-04-03 02:14:34.94 24.1468 121.9762 26.90 6.24 99 29.30 79 0.40 0.20 0.20 F 313 C
2024-04-03 02:13:58.83 24.2427 121.7775 10.49 4.48 16 7.90 227 0.35 1.30 0.70 F 30 D
2024-04-03 02:13:39.97 24.2263 121.7937 9.58 4.96 99 10.20 115 0.29 0.20 0.10 F 218 B
2024-04-03 01:53:58.45 23.8707 121.5437 15.86 5.27 99 6.90 114 0.36 0.10 0.10 F 264 C
2024-04-03 01:49:41.43 23.7737 121.8107 15.50 5.28 99 25.30 115 0.44 0.30 0.30 F 220 C
2024-04-03 01:45:44.93 24.1213 121.6783 8.70 4.19 99 7.00 164 0.36 0.20 0.10 F 201 C
2024-04-03 01:39:48.60 23.7948 121.8143 13.85 5.98 93 24.80 112 0.49 0.30 0.30 F 112 C
2024-04-03 01:39:37.21 23.8047 121.7730 20.40 5.66 99 20.60 107 0.35 0.20 0.20 F 264 C
2024-04-03 01:38:56.66 24.0613 121.7143 31.83 4.11 99 14.00 96 0.33 0.20 0.10 F 223 C
2024-04-03 01:30:53.71 24.2060 121.8438 23.14 4.69 99 14.90 83 0.27 0.10 0.10 F 331 B
2024-04-03 01:23:26.03 23.9760 121.8122 23.96 4.09 99 20.20 162 0.42 0.20 0.10 F 211 C
2024-04-03 01:18:25.97 24.0678 121.6947 32.54 4.05 19 12.40 177 0.37 0.70 0.70 F 32 C
2024-04-03 01:17:43.49 24.0422 121.6705 35.74 5.21 99 9.40 87 0.33 0.20 0.10 F 264 B
2024-04-03 01:16:25.59 24.0477 121.6585 28.18 4.10 26 12.80 163 0.24 0.40 0.30 F 37 C
2024-04-03 01:16:23.15 24.2118 121.8867 23.73 4.45 86 17.70 107 0.31 0.20 0.10 F 143 C
2024-04-03 01:15:35.57 24.1398 121.6877 37.14 4.46 89 6.90 83 0.28 0.20 0.20 F 156 B
2024-04-03 01:15:29.84 24.0452 121.6490 27.40 4.36 37 8.50 162 0.32 0.50 0.40 F 46 C
2024-04-03 01:13:43.38 23.9977 121.6727 27.33 4.68 61 6.50 180 0.42 0.80 0.50 F 92 C
2024-04-03 01:13:12.14 24.0497 121.6728 37.79 4.95 99 10.20 91 0.32 0.20 0.20 F 245 C
2024-04-03 01:12:03.45 24.1192 121.6623 17.57 4.21 99 5.90 123 0.31 0.10 0.10 F 181 C
2024-04-03 01:11:17.95 24.0802 121.6898 28.10 4.32 56 11.10 101 0.32 0.60 0.30 F 70 C
2024-04-03 01:09:37.75 24.1820 121.6885 9.68 5.48 99 7.20 107 0.33 0.20 0.10 F 245 C
2024-04-03 01:09:27.56 24.1068 121.7725 27.53 5.02 99 16.30 91 0.23 0.20 0.10 F 217 B
2024-04-03 01:08:17.53 23.9215 121.6290 36.10 4.52 99 3.40 113 0.33 0.20 0.20 F 169 C
2024-04-03 01:07:16.47 24.0498 121.7015 21.81 5.05 99 12.10 92 0.34 0.20 0.10 F 244 C
2024-04-03 01:06:11.46 23.9700 121.6517 38.34 4.46 99 3.90 107 0.29 0.20 0.20 F 179 B
2024-04-03 01:03:41.63 23.8282 121.5358 36.84 4.14 83 5.30 57 0.40 0.30 0.30 F 133 B
2024-04-03 00:54:09.16 23.8057 121.6085 37.54 4.93 99 5.10 106 0.37 0.20 0.10 F 238 C
2024-04-03 00:53:05.76 24.0870 121.6687 37.28 4.04 77 9.20 89 0.38 0.30 0.30 F 123 B
2024-04-03 00:52:04.91 24.2145 121.6515 23.51 4.15 33 6.80 152 0.36 0.40 0.40 F 57 C
2024-04-03 00:50:46.34 23.8293 121.5722 20.46 5.52 99 4.70 84 0.36 0.10 0.10 F 241 B
2024-04-03 00:50:40.07 24.1440 121.7527 30.30 4.43 17 13.30 112 0.21 0.80 0.50 F 23 B
2024-04-03 00:50:04.26 23.8317 121.6198 39.62 4.78 99 7.60 105 0.35 0.20 0.20 F 224 C
2024-04-03 00:46:51.99 24.1738 121.6168 10.80 5.49 19 1.80 118 0.18 0.50 0.20 F 27 B
2024-04-03 00:46:44.86 24.1853 121.7002 6.09 5.61 99 8.40 105 0.35 0.20 0.10 F 246 C
2024-04-03 00:46:15.10 24.1720 121.9097 24.63 4.42 50 22.30 115 0.25 0.50 0.40 F 78 B
2024-04-03 00:45:12.30 24.0678 121.6398 26.37 4.01 24 10.20 173 0.31 0.50 0.70 F 35 C
2024-04-03 00:44:38.20 23.9362 121.6473 35.70 4.62 34 5.50 183 0.25 0.50 0.40 F 54 C
2024-04-03 00:43:55.03 23.9857 121.5425 9.45 5.48 99 5.50 48 0.29 0.10 0.10 F 303 B
2024-04-03 00:43:27.24 24.0658 121.7170 20.53 4.16 27 14.10 188 0.27 0.30 0.20 F 46 C
2024-04-03 00:43:14.58 24.1980 121.6553 6.18 4.09 24 5.50 151 0.21 0.70 0.60 F 34 C
2024-04-03 00:43:05.86 24.1538 121.8283 23.31 4.18 15 19.00 214 0.21 0.50 0.20 F 23 C
2024-04-03 00:41:25.61 23.8348 121.5233 21.16 4.18 14 6.60 96 0.33 1.40 1.20 F 21 B
2024-04-03 00:41:04.21 23.9660 121.6148 26.39 4.69 99 1.00 107 0.27 0.20 0.10 F 161 B
2024-04-03 00:40:33.06 24.1530 121.6867 36.11 4.54 82 6.50 170 0.28 0.20 0.30 F 133 C
2024-04-03 00:40:29.11 24.1962 121.7798 9.51 4.01 10 12.90 263 0.16 0.60 0.60 F 19 C
2024-04-03 00:39:41.55 24.2490 121.7430 10.34 4.75 99 6.70 90 0.42 0.20 0.10 F 258 C
2024-04-03 00:39:13.58 24.0460 121.6837 28.85 4.30 36 10.60 120 0.46 0.50 0.30 F 69 C
2024-04-03 00:37:13.16 24.1660 121.6857 12.04 4.54 10 6.40 199 0.30 1.30 0.70 F 15 D
2024-04-03 00:37:04.22 23.9637 121.5602 12.74 4.96 99 5.60 72 0.27 0.10 0.10 F 153 B
2024-04-03 00:35:36.88 24.2005 121.7062 7.32 5.79 99 9.60 100 0.37 0.20 0.20 F 262 C
2024-04-03 00:35:25.41 24.1072 121.6352 27.23 4.28 44 5.80 160 0.30 0.70 0.50 F 61 C
2024-04-03 00:32:05.42 23.7553 121.6048 38.69 4.61 92 5.60 118 0.29 0.20 0.20 F 166 B
2024-04-03 00:31:30.19 24.2037 121.8132 27.20 4.69 13 13.40 209 0.21 0.80 0.60 F 17 C
2024-04-03 00:31:14.56 23.9222 121.5993 25.13 5.25 99 2.10 83 0.29 0.10 0.10 F 299 B
2024-04-03 00:31:00.08 23.8712 121.6448 36.88 4.95 66 5.70 112 0.26 0.30 0.20 F 103 B
2024-04-03 00:30:57.64 24.1973 121.8503 5.88 4.20 19 16.10 225 0.21 0.40 0.40 F 28 C
2024-04-03 00:29:04.65 24.1373 121.7123 32.71 4.19 99 9.40 74 0.31 0.20 0.20 F 242 B
2024-04-03 00:28:09.72 23.7838 121.5652 21.36 4.05 11 0.50 163 0.31 0.60 0.40 F 19 C
2024-04-03 00:27:52.32 24.1898 121.9405 9.72 4.49 13 23.50 217 0.53 0.50 0.50 F 22 D
2024-04-03 00:27:02.37 23.8275 121.5705 22.51 4.91 99 4.50 135 0.39 0.10 0.10 F 266 C
2024-04-03 00:25:16.05 24.0127 121.5865 11.33 4.48 99 5.00 113 0.43 0.20 0.20 F 189 C
2024-04-03 00:24:32.99 24.0117 121.6195 22.57 4.11 22 4.10 171 0.26 0.40 0.40 F 38 C
2024-04-03 00:23:39.55 23.9673 121.6142 42.26 4.48 99 0.80 94 0.36 0.30 0.30 F 200 C
2024-04-03 00:18:27.78 23.9172 121.5897 26.17 4.60 60 2.00 108 0.36 0.20 0.30 F 118 C
2024-04-03 00:17:37.13 24.0360 121.6992 31.13 5.48 99 11.00 80 0.27 0.10 0.10 F 352 B
2024-04-03 00:17:17.82 24.0582 121.6457 39.00 4.68 69 9.70 175 0.33 0.40 0.40 F 106 C
2024-04-03 00:12:54.02 24.1577 121.6450 7.74 5.28 75 19.80 150 0.28 0.40 0.60 F 106 C
2024-04-03 00:12:42.17 23.8397 121.5847 30.39 4.90 17 6.20 167 0.41 0.70 0.90 F 26 C
2024-04-03 00:12:22.70 23.9568 121.5687 9.13 4.66 9 5.00 155 0.17 0.70 0.30 F 15 C
2024-04-03 00:11:26.39 24.1300 121.6513 13.44 6.56 99 17.60 79 0.34 0.10 0.20 F 292 C
2024-04-03 00:07:42.37 23.7942 121.6445 6.81 4.23 14 8.40 162 0.29 1.30 1.20 F 20 C
2024-04-03 00:07:35.39 24.0082 121.5403 18.25 4.22 20 6.70 92 0.30 1.10 0.90 F 26 B
2024-04-03 00:07:22.50 23.8295 121.5682 19.81 4.45 61 4.70 162 0.29 0.10 0.10 F 109 C
2024-04-03 00:06:12.38 24.1835 121.8482 21.78 4.83 90 17.20 113 0.31 0.20 0.10 F 179 C
2024-04-03 00:04:44.77 24.1603 121.6862 36.67 5.18 99 17.70 108 0.30 0.10 0.10 F 286 C
2024-04-03 00:04:06.83 24.0868 121.6447 19.87 4.33 17 12.80 176 0.23 0.40 0.70 F 34 C
2024-04-03 00:03:47.62 23.9670 121.6628 32.96 5.06 89 5.10 181 0.37 0.20 0.20 F 169 D
2024-04-03 00:02:54.06 24.0487 121.5540 26.06 4.52 19 10.20 117 0.40 1.20 0.80 F 26 C
2024-04-03 00:02:23.81 24.1727 121.6590 33.30 5.08 80 17.70 94 0.25 0.20 0.20 F 144 B
2024-04-03 00:01:51.02 24.0083 121.6590 37.02 5.41 99 5.90 107 0.29 0.20 0.20 F 254 B
2024-04-03 00:00:19.33 23.8075 121.5847 30.72 5.71 77 3.10 176 0.31 0.30 0.20 F 135 C
2024-04-04 22:08:04.02 23.8695 121.6265 39.00 4.08 99 4.50 103 0.27 0.20 0.20 F 206 B
2024-04-04 21:54:20.92 24.2205 121.7460 13.49 4.05 99 9.80 164 0.32 0.10 0.10 F 213 C
2024-04-04 21:20:27.73 24.2203 121.7482 14.00 4.09 99 9.80 71 0.32 0.10 0.10 F 321 B
2024-04-04 21:10:08.56 24.2358 121.7445 12.80 4.30 99 8.10 77 0.36 0.10 0.10 F 364 B
2024-04-04 20:28:44.56 24.2350 121.7415 11.79 4.47 99 8.20 79 0.31 0.10 0.10 F 303 B
2024-04-04 20:08:30.03 24.2290 121.9168 17.46 4.37 99 19.20 83 0.31 0.20 0.20 F 221 C
2024-04-04 19:55:32.40 23.8282 121.8543 15.80 4.64 99 27.10 114 0.42 0.20 0.20 F 329 C
2024-04-04 19:48:08.28 24.2313 121.7517 14.71 4.31 99 8.60 72 0.28 0.10 0.10 F 295 B
2024-04-04 18:42:36.65 24.2738 121.9047 14.99 4.73 99 16.30 75 0.45 0.20 0.30 F 201 C
2024-04-04 18:35:02.65 24.1718 121.6563 30.90 5.53 99 3.70 84 0.33 0.20 0.20 F 244 B
2024-04-04 17:37:10.22 24.2312 121.7490 15.98 4.24 99 8.60 85 0.30 0.10 0.10 F 249 B
2024-04-04 17:27:03.33 24.2325 121.7572 14.74 4.02 99 8.50 111 0.25 0.10 0.10 F 251 B
2024-04-04 17:24:51.25 24.2378 121.7533 15.48 4.90 99 7.90 72 0.27 0.10 0.10 F 303 B
2024-04-04 17:22:41.48 24.2397 121.7547 13.79 4.19 99 7.70 87 0.33 0.20 0.10 F 199 B
2024-04-04 16:32:13.99 24.2820 121.7705 11.28 4.02 99 3.70 161 0.31 0.20 0.10 F 189 C
2024-04-04 15:02:03.11 23.9683 121.7512 26.16 4.29 24 14.00 223 0.31 0.60 0.40 F 43 D
2024-04-04 14:59:32.69 24.2543 121.7510 14.55 4.08 99 6.10 111 0.35 0.20 0.10 F 294 C
2024-04-04 14:56:51.00 24.2448 121.7568 15.56 4.07 99 7.10 82 0.32 0.10 0.10 F 335 B
2024-04-04 14:53:35.69 24.2500 121.7572 12.79 4.29 99 6.60 89 0.34 0.20 0.10 F 213 B
2024-04-04 14:31:28.05 24.2360 121.7518 13.45 4.01 76 8.10 199 0.31 0.20 0.20 F 130 D
2024-04-04 14:30:06.54 24.2472 121.7782 15.02 5.26 99 7.50 81 0.37 0.10 0.10 F 327 B
2024-04-04 14:09:05.60 23.9310 121.6203 28.18 4.18 99 3.60 76 0.30 0.10 0.10 F 333 B
2024-04-04 14:05:16.67 24.0583 121.6612 27.39 4.18 99 6.30 56 0.32 0.10 0.10 F 344 B
2024-04-04 13:34:50.29 24.1727 121.8482 21.88 4.02 99 18.20 93 0.28 0.10 0.10 F 176 B
2024-04-04 11:21:48.44 24.1185 121.7185 6.45 4.14 96 10.70 170 0.38 0.20 0.20 F 148 C
2024-04-04 11:10:18.82 24.1345 121.7093 37.00 4.31 99 9.20 74 0.33 0.20 0.10 F 306 B
2024-04-04 10:59:34.02 24.0027 121.6720 37.56 4.17 99 6.70 90 0.32 0.20 0.10 F 275 B
2024-04-04 10:10:32.51 24.1992 121.8523 20.18 4.15 99 16.10 86 0.32 0.10 0.10 F 221 B
2024-04-04 09:54:26.18 24.0518 121.6915 20.87 4.07 99 9.40 98 0.27 0.20 0.10 F 182 B
2024-04-04 08:41:28.07 23.8218 121.5757 28.82 4.13 99 4.00 96 0.32 0.20 0.10 F 224 C
2024-04-04 07:52:19.90 24.0563 121.6725 27.88 4.37 99 7.40 58 0.31 0.10 0.10 F 352 B
2024-04-04 07:27:16.78 24.2297 121.7657 16.75 4.04 99 9.00 72 0.29 0.10 0.10 F 315 B
2024-04-04 07:17:17.10 23.8217 121.6145 38.20 4.61 99 6.50 88 0.33 0.20 0.10 F 387 B
2024-04-04 06:57:07.84 23.9698 121.6637 40.73 4.05 99 5.10 70 0.32 0.20 0.10 F 305 B
2024-04-04 06:44:54.43 24.1542 121.8407 22.13 4.46 99 19.50 74 0.32 0.10 0.10 F 326 B
2024-04-04 06:18:23.49 24.0380 121.6463 30.03 4.31 99 6.40 77 0.31 0.20 0.10 F 248 B
2024-04-04 05:16:56.92 24.1925 121.7567 21.17 4.61 99 12.90 47 0.28 0.10 0.10 F 332 B
2024-04-04 05:08:11.55 23.9645 121.6697 41.59 4.43 99 5.80 93 0.31 0.20 0.20 F 283 C
2024-04-04 05:01:42.40 23.9823 121.6345 37.65 4.14 99 2.20 102 0.23 0.20 0.20 F 163 B
2024-04-04 05:00:30.36 24.1930 121.7617 21.66 4.84 99 12.90 78 0.25 0.10 0.10 F 331 B
2024-04-04 04:43:33.21 24.2273 121.7850 7.77 4.07 99 9.70 150 0.35 0.20 0.20 F 182 C
2024-04-04 04:16:45.46 23.7807 121.5398 19.83 4.04 99 2.40 90 0.27 0.10 0.10 F 291 B
2024-04-04 04:11:47.87 24.1835 121.7133 15.43 4.48 99 9.60 107 0.28 0.10 0.10 F 214 B
2024-04-04 03:31:24.10 24.1745 121.7095 15.84 4.24 99 9.00 79 0.32 0.20 0.10 F 216 B
2024-04-04 03:14:30.30 24.0312 121.6625 38.95 4.68 99 7.90 86 0.34 0.10 0.10 F 283 B
2024-04-04 03:10:11.49 24.2037 121.7115 13.29 4.40 99 10.30 81 0.33 0.10 0.10 F 205 B
2024-04-04 02:43:54.11 24.1803 121.7103 16.17 4.08 99 9.20 85 0.30 0.20 0.10 F 166 B
2024-04-04 02:17:36.70 24.0145 121.7498 23.42 4.23 99 14.50 71 0.33 0.20 0.10 F 322 B
2024-04-04 02:05:12.01 24.0147 121.6558 37.73 4.22 99 6.10 88 0.29 0.10 0.10 F 322 B
2024-04-04 02:04:28.49 24.0573 121.7170 27.81 4.09 9 11.70 271 0.14 0.80 0.60 F 14 C
2024-04-04 02:04:20.62 24.1770 121.7165 17.16 4.32 99 9.70 81 0.31 0.20 0.10 F 176 B
2024-04-04 02:02:56.73 24.1840 121.6992 18.85 4.89 99 8.30 57 0.40 0.20 0.10 F 256 B
2024-04-04 02:02:25.61 24.1907 121.6790 15.47 4.30 24 6.70 184 0.25 0.30 0.30 F 38 C
2024-04-04 02:01:20.63 24.1718 121.6928 16.26 4.31 99 7.30 86 0.28 0.20 0.10 F 182 B
2024-04-04 01:31:39.59 24.1890 121.8250 23.13 4.33 99 15.40 73 0.31 0.10 0.10 F 346 B
2024-04-04 01:29:08.31 23.8222 121.5285 8.17 4.92 99 5.20 57 0.38 0.10 0.10 F 370 B
2024-04-04 01:14:32.14 24.0702 121.6240 15.24 4.41 99 2.30 88 0.35 0.10 0.10 F 351 B
2024-04-04 00:32:40.64 24.2238 121.6920 16.23 4.33 99 10.10 150 0.31 0.10 0.10 F 198 C
2024-04-04 00:18:09.36 24.2258 121.6872 16.40 4.44 99 9.90 81 0.32 0.20 0.10 F 209 B
2024-04-05 00:29:42.13 23.9815 121.6670 37.54 4.01 99 5.40 68 0.32 0.20 0.10 F 311 B
2024-04-05 00:42:05.89 24.1548 121.6695 27.65 4.13 99 4.80 49 0.30 0.10 0.10 F 286 B
2024-04-05 01:17:49.44 24.2525 121.7585 14.18 4.15 99 6.30 78 0.31 0.10 0.10 F 256 B
2024-04-05 01:29:51.23 24.1625 121.6755 16.55 4.10 99 5.40 53 0.31 0.10 0.10 F 277 B
2024-04-05 01:53:33.93 24.0750 121.7795 26.13 4.17 99 17.80 62 0.33 0.20 0.10 F 288 B
2024-04-05 02:10:34.88 23.9277 121.5785 11.79 4.32 99 6.30 81 0.38 0.10 0.10 F 301 B
2024-04-05 03:41:14.09 24.0472 121.6718 39.47 4.17 99 7.80 85 0.34 0.20 0.20 F 243 B
2024-04-05 03:47:18.12 23.7777 121.5413 18.85 4.10 99 2.40 88 0.32 0.10 0.10 F 225 B
2024-04-05 04:36:42.92 24.2208 121.7558 13.84 4.05 99 9.80 79 0.32 0.10 0.10 F 226 B
2024-04-05 04:40:38.90 24.1963 121.7658 19.66 4.24 33 12.60 192 0.27 0.40 0.30 F 60 C
2024-04-05 04:40:55.04 24.1998 121.7637 19.52 4.86 99 12.20 82 0.31 0.10 0.10 F 271 B
2024-04-05 04:50:51.64 24.1180 121.6968 17.99 5.50 99 8.80 55 0.33 0.10 0.10 F 409 B
2024-04-05 04:51:39.29 24.1137 121.6852 16.76 4.15 17 8.10 177 0.31 0.60 0.40 F 34 C
2024-04-05 05:02:46.50 24.1182 121.7052 17.30 4.21 99 9.50 85 0.30 0.10 0.10 F 230 B
2024-04-05 05:03:55.34 24.1203 121.7025 16.51 4.28 99 9.20 161 0.29 0.10 0.10 F 203 C
2024-04-05 06:12:48.08 23.8338 121.5370 7.03 5.16 99 5.80 72 0.43 0.10 0.10 F 252 B
2024-04-05 06:16:07.34 24.1373 121.6947 17.93 4.59 99 7.70 78 0.30 0.10 0.10 F 224 B
2024-04-05 07:30:03.27 24.0810 121.6163 7.28 4.10 99 1.20 93 0.36 0.10 0.10 F 313 C
2024-04-05 09:04:57.79 24.0325 121.6545 29.82 4.97 99 7.40 61 0.34 0.20 0.10 F 278 B
2024-04-05 09:16:52.60 24.0770 121.8120 25.97 4.28 99 21.10 69 0.34 0.10 0.10 F 341 B
2024-04-05 09:53:36.95 24.2213 121.7475 14.29 4.40 99 9.70 81 0.31 0.10 0.10 F 198 B
2024-04-05 10:08:50.24 24.1168 121.7010 17.65 4.30 99 9.20 56 0.34 0.10 0.10 F 367 B
2024-04-05 10:25:46.24 24.2085 121.9028 8.82 4.16 99 19.20 101 0.38 0.10 0.20 F 155 C
2024-04-05 11:21:48.54 24.1273 121.6937 16.66 4.17 99 8.00 91 0.32 0.10 0.10 F 221 C
2024-04-05 11:43:30.89 24.3053 121.4385 50.04 4.40 21 14.80 56 0.30 0.70 0.60 F 30 B
2024-04-05 12:59:12.45 24.2335 121.7682 18.23 4.51 99 8.60 76 0.34 0.10 0.10 F 374 B
2024-04-05 13:34:31.47 24.1277 121.7098 16.59 4.08 99 9.50 55 0.33 0.10 0.10 F 348 B
2024-04-05 15:00:36.58 24.1660 121.7885 5.59 4.88 99 16.30 145 0.29 0.10 0.20 F 240 C
